publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p800778,earthquake,2019-10-24T06:54:38.469Z,2019-10-24T07:01:37.676Z,175.0843964,-40.70840454,1.639894461,26.88104057,M,,LOCSAT,confirmed,manual,iasp91,14,8,5,0.12633194,259.1456909,0.416850202,0
2019p800415,earthquake,2019-10-24T03:42:46.040Z,2019-10-24T03:52:24.970Z,175.6705627,-40.02269363,2.416665114,32.47798157,M,,LOCSAT,confirmed,manual,iasp91,24,18,10,0.204764232,126.5354462,0.419078686,0
2019p799247,earthquake,2019-10-23T17:19:01.592Z,2019-10-23T17:22:34.946Z,175.9269104,-40.54076004,2.592697829,21.40841293,M,,LOCSAT,confirmed,manual,iasp91,45,25,12,0.036375407,59.18566895,0.555181893,0
2019p798832,earthquake,2019-10-23T13:38:04.399Z,2019-10-23T13:59:57.372Z,176.186142,-40.73677063,2.014739609,20.7759304,M,,LOCSAT,confirmed,manual,iasp91,26,17,8,0.073104739,137.4201279,0.222657542,0
2019p798700,earthquake,2019-10-23T12:27:36.380Z,2019-10-23T12:38:27.423Z,175.8883972,-40.58021545,1.43179146,20.50111771,M,,LOCSAT,confirmed,manual,iasp91,22,15,6,0.119888216,82.85014343,0.310842276,0
2019p798590,earthquake,2019-10-23T11:28:54.291Z,2019-10-23T11:33:46.947Z,176.0540924,-40.37233353,2.096760654,10.69651318,M,,LOCSAT,confirmed,manual,iasp91,30,19,8,0.113067411,69.85714722,0.286068963,0
2019p798519,earthquake,2019-10-23T10:51:11.341Z,2019-10-23T11:01:56.791Z,175.1241302,-41.34377289,1.143543253,18.1023407,M,,LOCSAT,confirmed,manual,iasp91,25,14,6,0.118658714,125.0219116,0.283248996,0
2019p798180,earthquake,2019-10-23T07:50:42.961Z,2019-10-23T07:58:30.866Z,174.9715424,-40.10907745,2.030795311,34.21577072,M,,LOCSAT,confirmed,manual,iasp91,23,16,3,0.354168147,156.2946557,0.45062322,0
2019p798165,earthquake,2019-10-23T07:42:38.658Z,2019-10-23T07:51:59.367Z,175.1686249,-41.26613998,1.16234188,15.26043606,M,,LOCSAT,confirmed,manual,iasp91,20,12,1,0.161474392,104.1225433,0.224957869,0
2019p797840,earthquake,2019-10-23T04:49:37.216Z,2019-10-23T05:09:09.254Z,174.5643921,-40.39243317,3.156821564,69.88668823,M,,LOCSAT,confirmed,manual,iasp91,72,49,26,0.509749353,80.49938965,0.418707048,0
