publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p776836,earthquake,2019-10-15T10:18:19.325Z,2019-10-15T10:24:40.447Z,177.780304,-38.11133957,1.677677747,54.22725677,M,,LOCSAT,confirmed,manual,iasp91,17,12,6,0.1670324653,76.72935486,0.5901624102,0
2019p776816,earthquake,2019-10-15T10:08:04.006Z,2019-10-15T10:17:03.928Z,177.5676422,-38.58156204,1.6930389,37.76556396,M,,LOCSAT,confirmed,manual,iasp91,21,12,3,0.1964749098,83.84701538,0.2458876958,0
2019p776777,earthquake,2019-10-15T09:46:55.984Z,2019-10-15T09:54:07.137Z,178.1886902,-38.19923401,1.769433984,19.68141556,M,,LOCSAT,confirmed,manual,iasp91,13,10,3,0.1384550929,151.7467442,0.3181030033,0
2019p776383,earthquake,2019-10-15T06:17:17.057Z,2019-10-15T06:21:48.830Z,177.8330688,-38.54134369,2.867267114,19.52516174,M,,LOCSAT,confirmed,manual,iasp91,27,19,10,0.1027016938,45.74967957,0.6126753222,0
2019p775332,earthquake,2019-10-14T20:56:59.263Z,2019-10-14T21:00:24.194Z,178.3067169,-38.19516754,2.650188751,34.63061142,M,,LOCSAT,confirmed,manual,iasp91,24,12,7,0.129448846,168.6506462,0.4868259651,0
2019p773094,earthquake,2019-10-14T01:04:34.858Z,2019-10-14T01:08:01.306Z,177.2097626,-38.72912979,1.214526002,28.94825172,M,,LOCSAT,confirmed,manual,iasp91,18,12,4,0.1144061685,78.27841187,0.3688241817,0
2019p772415,earthquake,2019-10-13T19:02:48.742Z,2019-10-13T19:16:41.614Z,178.5415192,-38.60515594,2.253001845,21.28621292,M,,LOCSAT,confirmed,manual,iasp91,20,14,10,0.2886485457,245.480072,0.4356354259,0
2019p772010,earthquake,2019-10-13T15:27:13.862Z,2019-10-13T15:33:16.942Z,177.9666901,-37.9514122,1.749956103,26.2778244,M,,LOCSAT,confirmed,manual,iasp91,21,13,6,0.1237231418,71.67623138,0.5275995077,0
2019p771803,earthquake,2019-10-13T13:36:42.082Z,2019-10-13T13:42:16.104Z,177.9225159,-38.14514923,1.335314362,29.18695259,M,,LOCSAT,confirmed,manual,iasp91,17,11,7,0.0554417707,74.18267822,0.5743146652,0
2019p771757,earthquake,2019-10-13T13:12:24.239Z,2019-10-13T13:17:00.055Z,178.8036957,-38.25907516,2.021977161,24.19894791,M,,LOCSAT,confirmed,manual,iasp91,24,19,6,0.4696959853,253.0147858,0.5475006835,0
