publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p728324,earthquake,2019-09-27T11:31:05.771Z,2019-10-22T04:13:47.078Z,170.4201355,-43.99493408,2.86836299,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,30,21,9,0.3123356402,50.75619507,0.5902422181,0
2019p724401,earthquake,2019-09-26T00:41:18.429Z,2019-10-21T04:10:51.368Z,171.9761047,-43.15909195,3.007429576,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,18,8,0.1728199124,70.65736771,0.389672356,0
2019p720911,earthquake,2019-09-24T17:41:43.867Z,2019-09-24T17:44:55.066Z,173.4467468,-42.37620163,2.188174605,4.900278091,M,,LOCSAT,confirmed,manual,iasp91,18,12,6,0.07904039323,94.27767181,0.4219725828,0
2019p720013,earthquake,2019-09-24T09:42:59.556Z,2019-09-24T09:55:26.004Z,172.3583221,-43.59384918,1.503916378,5,ML,operator assigned,LOCSAT,confirmed,manual,iasp91,19,13,3,0.2072408199,101.9809341,0.3083597083,0.5180956965
2019p718286,earthquake,2019-09-23T18:23:04.451Z,2019-10-18T02:45:56.867Z,173.29599,-42.49304962,2.582592903,6.478117466,M,,LOCSAT,confirmed,manual,iasp91,29,18,7,0.1956224442,105.8813019,0.470310366,0
2019p715398,earthquake,2019-09-22T16:44:22.617Z,2019-09-22T16:47:20.393Z,173.0584869,-42.06060028,2.126664111,44.62873459,M,,LOCSAT,confirmed,manual,iasp91,17,10,3,0.3191162646,87.56424332,0.1960415331,0
2019p712923,earthquake,2019-09-21T18:45:40.843Z,2019-09-21T19:06:23.091Z,172.5866241,-43.28788376,1.876323938,4.304009914,M,,LOCSAT,confirmed,manual,iasp91,21,16,6,0.01509099826,95.99806595,0.3038457951,0
2019p712897,earthquake,2019-09-21T18:31:42.087Z,2019-09-21T18:55:28.043Z,171.8690643,-42.94559479,2.317942671,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,15,6,0.2212798595,88.24261093,0.3845354549,0
2019p712876,earthquake,2019-09-21T18:20:39.314Z,2019-09-21T18:34:45.483Z,173.2251434,-43.0510788,1.699714145,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,10,1,0.1628087759,170.0098495,0.4833148784,0
2019p712804,earthquake,2019-09-21T17:42:22.841Z,2019-09-21T17:46:05.833Z,171.447464,-43.50907135,1.614414999,3.504649878,M,,LOCSAT,confirmed,manual,iasp91,14,11,3,0.09046049416,90.24340439,0.1574186439,0
2019p711190,earthquake,2019-09-21T03:22:29.161Z,2019-09-21T03:34:01.055Z,172.7840729,-42.65783691,2.065622229,3.963887453,M,,LOCSAT,confirmed,manual,iasp91,18,11,7,0.0449494347,114.0829444,0.4338944411,0
2019p711111,earthquake,2019-09-21T02:40:21.699Z,2019-10-17T03:54:32.731Z,173.7873077,-42.37452316,2.435662595,22.62003899,M,,LOCSAT,confirmed,manual,iasp91,20,12,6,0.09325557947,192.3459606,1.175841747,0
2019p709638,earthquake,2019-09-20T13:35:15.263Z,2019-09-20T13:38:17.322Z,173.0222015,-42.58786011,2.045335629,7.899564266,M,,LOCSAT,confirmed,manual,iasp91,28,18,7,0.03916624933,74.55870056,0.439346576,0
2019p709394,earthquake,2019-09-20T11:25:09.429Z,2019-09-20T11:30:16.332Z,172.7209778,-43.52120972,2.225528855,8.457448006,M,,LOCSAT,confirmed,manual,iasp91,31,24,9,0.02586470731,93.57463646,0.340983348,0
2019p708617,earthquake,2019-09-20T04:31:26.841Z,2019-09-20T04:34:13.949Z,172.70755,-43.52360916,3.107273104,6.574670792,M,,LOCSAT,confirmed,manual,iasp91,24,16,8,0.01815900207,82.13260269,0.2926858406,0
2019p708555,earthquake,2019-09-20T03:58:31.709Z,2019-09-20T04:03:10.293Z,173.4615326,-42.53546143,2.223849502,31.3621788,M,,LOCSAT,confirmed,manual,iasp91,14,12,3,0.1324393004,137.5939178,0.6212351187,0
2019p705087,earthquake,2019-09-18T21:10:49.169Z,2019-09-18T21:18:26.868Z,173.6736603,-42.15971375,2.819318962,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,20,6,0.2053703368,128.2298088,0.3477499313,0
2019p702235,earthquake,2019-09-17T19:51:07.763Z,2019-09-17T19:54:09.412Z,173.0501404,-42.2816391,2.546822426,39.65888214,M,,LOCSAT,confirmed,manual,iasp91,27,21,8,0.2473136187,70.81419373,0.4874281523,0
2019p701782,earthquake,2019-09-17T15:49:52.863Z,2019-09-17T15:54:25.427Z,173.4677277,-42.34659958,2.349754376,2.932891846,M,,LOCSAT,confirmed,manual,iasp91,19,16,6,0.08714391291,74.87556458,0.4184993483,0
2019p696962,earthquake,2019-09-15T21:01:28.568Z,2019-09-15T21:04:05.609Z,173.6109314,-42.12782288,2.252012961,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,17,6,0.1504950672,111.7738152,0.3668402099,0
2019p696692,earthquake,2019-09-15T18:37:33.025Z,2019-10-11T02:28:55.927Z,173.6055756,-42.15121078,2.505600894,4.628587246,M,,LOCSAT,confirmed,manual,iasp91,22,13,6,0.1669581085,113.1215134,0.3071796923,0
2019p693607,earthquake,2019-09-14T15:13:49.014Z,2019-09-14T15:17:18.268Z,172.5521545,-43.62742233,1.957580285,4.200668812,M,,LOCSAT,confirmed,manual,iasp91,33,27,7,0.0386409536,98.67292786,0.2293498785,0
2019p693321,earthquake,2019-09-14T12:41:39.726Z,2019-09-14T12:47:32.972Z,172.3972321,-43.60007477,1.889468306,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,15,4,0.1254983544,103.1756897,0.2760252234,0
2019p690480,earthquake,2019-09-13T11:28:09.522Z,2019-09-13T11:45:53.178Z,173.6833954,-42.07664871,2.460920515,21.45339775,M,,LOCSAT,confirmed,manual,iasp91,31,19,10,0.1632026732,118.6129837,0.3385381049,0
2019p689927,earthquake,2019-09-13T06:33:25.827Z,2019-09-13T06:48:40.017Z,172.1029053,-43.18209839,3.351995585,6.141376019,M,,LOCSAT,confirmed,manual,iasp91,37,27,16,0.1512923539,37.98806763,0.2903482416,0
2019p689744,earthquake,2019-09-13T04:55:46.569Z,2019-09-13T05:11:10.703Z,172.825119,-43.47632217,2.293396034,4.831643581,M,,LOCSAT,confirmed,manual,iasp91,30,21,3,0.07475652546,118.9221268,0.3713263338,0
2019p687267,earthquake,2019-09-12T06:56:19.118Z,2019-09-12T07:00:17.567Z,173.7068939,-42.08531952,2.212403785,4.927503586,M,,LOCSAT,confirmed,manual,iasp91,23,13,7,0.182701081,125.3375778,0.4835310343,0
2019p686572,earthquake,2019-09-12T00:45:39.891Z,2019-10-03T02:49:22.021Z,173.4520416,-42.34122086,2.562213526,4.974722385,M,,LOCSAT,confirmed,manual,iasp91,17,11,5,0.09864467382,81.83151245,0.5358335168,0
2019p686092,earthquake,2019-09-11T20:30:07.195Z,2019-09-11T20:44:52.348Z,173.6746063,-42.12300491,2.035989536,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,13,4,0.1813124269,172.4235706,0.3777637773,0
2019p685923,earthquake,2019-09-11T18:59:51.513Z,2019-09-11T19:10:17.154Z,172.3211975,-42.69765472,2.776955184,4.797487736,M,,LOCSAT,confirmed,manual,iasp91,20,13,13,0.09173548222,140.1967926,0.2134137049,0
2019p685620,earthquake,2019-09-11T16:18:26.445Z,2019-09-11T16:22:25.304Z,172.8055573,-42.62299347,2.319567527,7.516537666,M,,LOCSAT,confirmed,manual,iasp91,20,14,7,0.0782449618,71.47517395,0.3282472976,0
2019p684922,earthquake,2019-09-11T10:06:47.253Z,2019-09-11T10:10:40.121Z,172.6297607,-43.58804703,1.816004687,4.42975235,M,,LOCSAT,confirmed,manual,iasp91,40,32,6,0.02151635475,66.37669373,0.1866867616,0
