publicid,longitude,latitude,total_reports,mmi
2019p622471,175.149536132812,-40.7620239257812,4,4
2019p622471,174.885864257812,-41.1135864257812,3,5
2019p622471,175.567016601562,-40.2127075195312,4,3
2019p622471,175.654907226562,-40.3994750976562,2,5
2019p622471,174.929809570312,-41.1904907226562,1,3
2019p622471,174.984741210938,-40.9268188476562,5,4
2019p622471,175.775756835938,-40.5203247070312,1,4
2019p622471,175.567016601562,-40.2291870117188,3,4
2019p622471,176.072387695312,-40.5697631835938,1,4
2019p622471,175.237426757812,-40.4708862304688,1,3
2019p622471,175.424194335938,-40.2127075195312,1,6
2019p622471,175.303344726562,-40.6027221679688,1,4
2019p622471,174.984741210938,-40.8993530273438,3,4
2019p622471,175.248413085938,-40.4708862304688,2,5
2019p622471,175.841674804688,-40.4544067382812,2,4
2019p622471,174.786987304688,-41.3003540039062,1,3
2019p622471,175.863647460938,-40.3390502929688,1,4
2019p622471,175.105590820312,-40.7894897460938,1,3
2019p622471,175.588989257812,-40.3115844726562,1,3
2019p622471,175.017700195312,-39.9270629882812,1,4
2019p622471,175.501098632812,-40.4489135742188,1,4
2019p622471,175.017700195312,-40.9213256835938,3,4
2019p622471,175.643920898438,-40.3610229492188,7,4
2019p622471,174.995727539062,-40.9268188476562,1,4
2019p622471,175.764770507812,-40.8718872070312,1,4
2019p622471,174.951782226562,-40.9872436523438,7,4
2019p622471,174.776000976562,-41.3168334960938,1,3
2019p622471,175.006713867188,-40.8773803710938,1,3
2019p622471,175.006713867188,-41.1575317382812,1,3
2019p622471,174.918823242188,-41.2069702148438,1,4
2019p622471,175.523071289062,-40.2951049804688,1,3
2019p622471,175.292358398438,-40.6246948242188,8,4
2019p622471,175.852661132812,-40.9542846679688,1,4
2019p622471,175.665893554688,-40.9432983398438,1,3
2019p622471,175.588989257812,-40.3775024414062,12,4
2019p622471,174.808959960938,-41.2234497070312,1,3
2019p622471,175.116577148438,-40.8004760742188,1,4
2019p622471,175.237426757812,-40.2786254882812,1,4
2019p622471,175.676879882812,-40.3170776367188,1,3
2019p622471,175.742797851562,-40.9707641601562,1,3
2019p622471,175.852661132812,-40.4489135742188,1,3
2019p622471,174.786987304688,-41.3113403320312,4,4
2019p622471,175.643920898438,-40.3555297851562,1,5
2019p622471,175.578002929688,-40.2401733398438,1,3
2019p622471,175.281372070312,-40.4818725585938,1,3
2019p622471,175.621948242188,-40.3720092773438,4,4
2019p622471,175.621948242188,-40.3829956054688,6,4
2019p622471,175.314331054688,-40.4873657226562,1,4
2019p622471,175.303344726562,-40.6246948242188,1,3
2019p622471,175.687866210938,-40.9323120117188,1,4
2019p622471,174.819946289062,-41.1795043945312,2,3
2019p622471,174.951782226562,-41.1080932617188,1,3
2019p622471,175.314331054688,-40.5752563476562,1,3
2019p622471,175.632934570312,-40.2841186523438,7,4
2019p622471,175.556030273438,-40.9268188476562,1,3
2019p622471,175.742797851562,-40.2896118164062,1,3
2019p622471,175.215454101562,-40.5368041992188,1,4
2019p622471,175.643920898438,-40.3939819335938,2,3
2019p622471,175.830688476562,-40.4653930664062,3,4
2019p622471,175.610961914062,-40.3665161132812,3,4
2019p622471,175.599975585938,-40.3500366210938,4,6
2019p622471,175.446166992188,-40.4708862304688,1,4
2019p622471,175.028686523438,-40.8718872070312,1,4
2019p622471,175.457153320312,-41.0696411132812,1,4
2019p622471,175.215454101562,-40.7235717773438,1,4
2019p622471,175.138549804688,-40.7620239257812,2,3
2019p622471,175.742797851562,-40.3005981445312,1,3
2019p622471,175.391235351562,-40.5038452148438,1,5
2019p622471,174.951782226562,-41.1904907226562,2,3
2019p622471,175.017700195312,-40.8663940429688,4,5
2019p622471,175.632934570312,-40.9432983398438,2,4
2019p622471,174.885864257812,-41.1190795898438,1,3
2019p622471,175.083618164062,-40.7949829101562,2,4
2019p622471,175.632934570312,-40.3775024414062,1,3
2019p622471,175.578002929688,-40.3829956054688,1,4
2019p622471,175.588989257812,-40.3555297851562,5,4
2019p622471,175.753784179688,-40.2786254882812,2,4
2019p622471,175.863647460938,-40.3280639648438,1,3
2019p622471,176.380004882812,-40.1248168945312,1,3
2019p622471,175.621948242188,-40.3335571289062,2,4
2019p622471,175.303344726562,-40.6082153320312,2,4
2019p622471,174.973754882812,-40.9158325195312,3,5
2019p622471,175.116577148438,-40.7455444335938,1,3
2019p622471,174.973754882812,-40.9213256835938,1,3
2019p622471,175.610961914062,-40.2951049804688,1,4
2019p622471,175.237426757812,-40.3720092773438,1,3
2019p622471,175.709838867188,-40.9817504882812,1,4
2019p622471,175.545043945312,-40.3170776367188,2,5
2019p622471,173.237915039062,-41.2893676757812,1,3
2019p622471,175.292358398438,-40.4708862304688,4,5
2019p622471,175.292358398438,-40.6796264648438,1,4
2019p622471,175.556030273438,-40.2236938476562,10,4
2019p622471,175.391235351562,-40.5093383789062,1,3
2019p622471,175.237426757812,-40.7180786132812,1,3
2019p622471,175.193481445312,-40.7675170898438,1,4
2019p622471,175.676879882812,-40.9323120117188,1,4
2019p622471,175.061645507812,-39.9160766601562,2,3
2019p622471,175.523071289062,-40.8993530273438,1,4
2019p622471,175.347290039062,-40.5972290039062,1,4
2019p622471,175.017700195312,-40.9103393554688,1,3
2019p622471,175.072631835938,-39.9105834960938,1,4
2019p622471,175.248413085938,-40.2896118164062,1,4
2019p622471,175.281372070312,-40.4708862304688,1,4
2019p622471,174.776000976562,-41.3113403320312,3,4
2019p622471,175.303344726562,-40.5752563476562,1,3
2019p622471,176.138305664062,-40.8004760742188,1,3
2019p622471,175.621948242188,-40.2951049804688,1,3
2019p622471,174.776000976562,-41.2893676757812,1,3
2019p622471,175.083618164062,-40.8993530273438,1,4
2019p622471,175.995483398438,-40.2127075195312,1,4
2019p622471,175.578002929688,-40.2072143554688,1,3
2019p622470,175.610961914062,-40.3610229492188,9,4
2019p622470,175.709838867188,-40.9158325195312,1,3
2019p622470,175.599975585938,-40.3775024414062,4,4
2019p622470,175.588989257812,-40.2401733398438,1,3
2019p622470,174.819946289062,-41.1685180664062,3,4
2019p622470,175.830688476562,-40.4489135742188,4,5
2019p622470,175.742797851562,-40.0973510742188,1,3
2019p622470,175.742797851562,-40.9268188476562,1,3
2019p622470,175.281372070312,-40.4653930664062,4,4
2019p622470,175.698852539062,-40.6411743164062,1,3
2019p622470,175.632934570312,-40.9597778320312,1,3
2019p622470,175.193481445312,-40.6741333007812,1,4
2019p622470,176.127319335938,-40.5477905273438,1,3
2019p622470,175.567016601562,-40.2072143554688,9,5
2019p622470,175.599975585938,-40.8059692382812,1,4
2019p622470,175.588989257812,-40.3610229492188,3,3
2019p622470,175.039672851562,-40.8499145507812,1,3
2019p622470,175.731811523438,-40.2676391601562,1,4
2019p622470,175.874633789062,-40.3445434570312,3,4
2019p622470,174.743041992188,-41.2838745117188,1,3
2019p622470,176.039428710938,-40.9542846679688,1,4
2019p622470,175.281372070312,-40.6082153320312,3,4
2019p622470,176.072387695312,-41.0861206054688,1,3
2019p622470,174.863891601562,-41.0806274414062,1,4
2019p622470,175.105590820312,-41.1026000976562,2,5
2019p622470,175.665893554688,-40.3335571289062,1,4
2019p622470,174.830932617188,-41.3223266601562,1,4
2019p622470,175.127563476562,-40.7400512695312,2,3
2019p622470,175.556030273438,-40.2291870117188,3,4
2019p622470,175.237426757812,-40.4598999023438,2,4
2019p622470,175.182495117188,-40.7015991210938,1,3
2019p622470,175.632934570312,-40.9487915039062,1,3
2019p622470,175.446166992188,-40.9487915039062,1,4
2019p622470,175.676879882812,-40.8993530273438,1,4
2019p622470,175.545043945312,-40.4434204101562,1,3
2019p622470,174.896850585938,-41.1245727539062,2,3
2019p622470,175.578002929688,-40.3005981445312,1,3
2019p622470,175.940551757812,-40.3665161132812,1,4
2019p622470,175.204467773438,-40.5477905273438,1,3
2019p622470,175.226440429688,-40.4653930664062,2,4
2019p622470,175.665893554688,-40.8883666992188,1,3
2019p622470,176.094360351562,-38.6801147460938,1,4
2019p622470,175.984497070312,-41.1740112304688,1,4
2019p622470,174.830932617188,-41.1135864257812,2,4
2019p622470,174.776000976562,-41.3223266601562,2,3
2019p622470,175.687866210938,-40.8663940429688,1,4
2019p622470,175.545043945312,-40.9872436523438,1,3
2019p622470,174.984741210938,-40.8773803710938,1,3
2019p622470,175.764770507812,-40.0588989257812,1,3
2019p622470,176.061401367188,-40.8554077148438,1,4
2019p622470,175.753784179688,-40.3225708007812,1,3
2019p622470,175.556030273438,-40.9323120117188,1,3
2019p622470,175.039672851562,-40.8718872070312,6,4
2019p622470,175.270385742188,-40.6192016601562,1,3
2019p622470,175.786743164062,-41.0861206054688,2,5
2019p622470,174.830932617188,-41.1575317382812,5,4
2019p622470,175.643920898438,-40.3500366210938,10,4
2019p622470,174.995727539062,-40.9103393554688,3,4
2019p622470,175.402221679688,-40.5532836914062,1,3
2019p622470,175.665893554688,-40.9158325195312,1,3
2019p622470,175.621948242188,-40.2841186523438,1,4
2019p622470,175.621948242188,-40.3280639648438,1,3
2019p622470,175.556030273438,-40.3884887695312,1,3
2019p622470,175.621948242188,-40.3665161132812,8,4
2019p622470,175.698852539062,-40.4873657226562,1,4
2019p622470,174.841918945312,-41.1026000976562,1,4
2019p622470,174.303588867188,-39.4326782226562,1,3
2019p622470,175.610961914062,-40.2456665039062,1,3
2019p622470,176.127319335938,-40.1742553710938,1,3
2019p622470,175.083618164062,-40.8004760742188,1,3
2019p622470,175.753784179688,-40.2841186523438,5,4
2019p622470,175.599975585938,-40.3445434570312,3,4
2019p622470,175.325317382812,-40.5917358398438,1,3
2019p622470,175.226440429688,-40.4544067382812,1,4
2019p622470,175.083618164062,-39.8941040039062,2,4
2019p622470,175.599975585938,-40.9927368164062,1,3
2019p622470,174.995727539062,-40.9158325195312,2,5
2019p622470,175.775756835938,-41.0696411132812,2,4
2019p622470,175.578002929688,-40.3555297851562,4,4
2019p622470,174.830932617188,-41.1630249023438,2,4
2019p622470,175.545043945312,-40.9103393554688,1,4
2019p622470,175.072631835938,-39.9380493164062,1,3
2019p622470,175.654907226562,-40.9817504882812,1,3
2019p622470,175.314331054688,-37.7847290039062,1,3
2019p622470,175.665893554688,-40.3280639648438,2,3
2019p622470,175.006713867188,-40.8938598632812,3,4
2019p622470,174.841918945312,-41.1135864257812,1,4
2019p622470,176.270141601562,-40.5587768554688,1,4
2019p622470,175.006713867188,-40.9048461914062,7,4
2019p622470,175.632934570312,-40.3445434570312,14,4
2019p622470,175.523071289062,-40.9542846679688,1,3
2019p622470,175.028686523438,-40.8663940429688,2,4
2019p622470,174.852905273438,-41.0696411132812,1,3
2019p622470,175.621948242188,-40.2786254882812,1,4
2019p622470,175.325317382812,-40.6411743164062,1,3
2019p622470,175.193481445312,-40.5587768554688,1,4
2019p622470,175.050659179688,-39.9270629882812,1,3
2019p622470,175.347290039062,-40.3994750976562,1,4
2019p622470,175.490112304688,-40.2017211914062,1,3
2019p622470,175.830688476562,-40.3829956054688,1,4
2019p622470,175.138549804688,-40.7455444335938,1,3
2019p622470,175.226440429688,-40.4598999023438,2,4
2019p622470,175.325317382812,-41.1190795898438,1,3
2019p622470,175.753784179688,-40.2951049804688,1,4
2019p622470,175.292358398438,-40.4763793945312,1,3
2019p622470,175.094604492188,-41.0971069335938,1,3
2019p622470,175.424194335938,-40.2951049804688,2,4
2019p622470,175.599975585938,-40.3720092773438,5,4
2019p622470,175.578002929688,-40.3610229492188,8,8
2019p622470,176.039428710938,-41.0147094726562,1,4
2019p622470,174.754028320312,-36.8893432617188,1,4
2019p622470,175.599975585938,-40.3829956054688,1,4
2019p622470,175.094604492188,-40.8169555664062,1,4
2019p622470,175.665893554688,-40.9048461914062,1,3
2019p622470,175.072631835938,-40.8773803710938,4,4
2019p622470,175.610961914062,-40.8444213867188,1,4
2019p622470,175.248413085938,-40.6521606445312,1,3
2019p622470,175.578002929688,-40.2346801757812,6,5
2019p622470,175.808715820312,-40.7400512695312,1,4
2019p622470,174.984741210938,-40.9103393554688,8,4
2019p622470,174.874877929688,-36.9113159179688,1,8
2019p622470,175.435180664062,-40.4214477539062,2,4
2019p622470,174.808959960938,-41.2014770507812,2,4
2019p622470,174.863891601562,-41.1465454101562,3,4
2019p622470,175.643920898438,-40.3884887695312,2,3
2019p622470,175.270385742188,-40.4489135742188,1,4
2019p622470,175.556030273438,-40.2786254882812,1,4
2019p622470,174.918823242188,-41.2014770507812,2,4
2019p622470,175.391235351562,-40.5807495117188,1,4
2019p622470,175.314331054688,-40.3939819335938,1,6
2019p622470,175.567016601562,-39.9380493164062,1,3
2019p622470,175.545043945312,-40.3829956054688,2,4
2019p622470,175.292358398438,-40.6356811523438,2,3
2019p622470,175.588989257812,-40.9378051757812,1,4
2019p622470,175.270385742188,-40.6961059570312,1,4
2019p622470,174.819946289062,-41.3223266601562,1,3
2019p622470,174.830932617188,-41.2124633789062,1,3
2019p622470,175.325317382812,-40.1742553710938,1,3
2019p622470,175.567016601562,-40.2182006835938,10,4
2019p622470,175.523071289062,-41.0202026367188,1,3
2019p622470,175.006713867188,-40.8993530273438,5,3
2019p622470,175.643920898438,-40.3280639648438,14,4
2019p622470,175.457153320312,-40.4763793945312,2,4
2019p622470,174.765014648438,-41.3003540039062,1,4
2019p622470,175.940551757812,-40.2456665039062,1,4
2019p622470,175.632934570312,-40.9652709960938,1,4
2019p622470,175.588989257812,-40.4159545898438,2,3
2019p622470,174.852905273438,-41.1355590820312,1,4
2019p622470,175.171508789062,-40.7620239257812,4,4
2019p622470,175.006713867188,-39.9435424804688,1,4
2019p622470,174.951782226562,-41.2069702148438,1,3
2019p622470,175.610961914062,-40.3500366210938,2,5
2019p622470,175.017700195312,-40.8718872070312,9,4
2019p622470,175.578002929688,-40.3500366210938,7,4
2019p622470,175.325317382812,-41.1135864257812,1,3
2019p622470,175.621948242188,-40.3390502929688,3,4
2019p622470,175.621948242188,-40.9542846679688,1,4
2019p622470,175.523071289062,-40.3555297851562,1,3
2019p622470,175.775756835938,-41.0751342773438,1,4
2019p622470,174.797973632812,-41.3168334960938,1,3
2019p622470,175.654907226562,-40.3335571289062,9,4
2019p622470,174.973754882812,-40.9432983398438,7,4
2019p622470,175.501098632812,-40.3720092773438,1,3
2019p622470,175.501098632812,-41.0366821289062,1,3
2019p622470,175.676879882812,-40.3884887695312,1,3
2019p622470,174.984741210938,-41.1740112304688,1,3
2019p622470,175.731811523438,-41.1355590820312,1,3
2019p622470,174.841918945312,-41.1190795898438,1,3
2019p622470,175.270385742188,-40.6082153320312,1,3
2019p622470,174.797973632812,-41.2289428710938,1,3
2019p622470,175.588989257812,-40.2072143554688,2,5
2019p622470,175.610961914062,-40.3280639648438,9,4
2019p622470,175.435180664062,-40.2951049804688,1,3
2019p622470,175.698852539062,-40.6466674804688,7,4
2019p622470,175.819702148438,-40.6027221679688,1,4
2019p622470,175.512084960938,-41.0311889648438,1,3
2019p622470,175.665893554688,-40.2841186523438,1,3
2019p622470,175.050659179688,-39.9160766601562,1,3
2019p622470,174.896850585938,-41.1135864257812,2,3
2019p622470,175.281372070312,-40.6301879882812,2,3
2019p622470,175.237426757812,-40.6466674804688,2,4
2019p622470,174.874877929688,-41.2234497070312,1,3
2019p622470,174.984741210938,-40.8938598632812,8,5
2019p622470,175.347290039062,-40.2566528320312,1,3
2019p622470,176.786499023438,-39.6304321289062,1,3
2019p622470,176.193237304688,-40.5422973632812,1,3
2019p622470,176.006469726562,-40.3445434570312,1,4
2019p622470,175.006713867188,-40.9103393554688,13,5
2019p622470,175.083618164062,-40.7894897460938,1,3
2019p622470,175.841674804688,-40.4598999023438,3,4
2019p622470,174.995727539062,-40.8993530273438,17,5
2019p622470,175.468139648438,-40.1522827148438,1,3
2019p622470,174.973754882812,-40.9323120117188,4,5
2019p622470,175.643920898438,-40.3335571289062,2,4
2019p622470,175.632934570312,-40.9378051757812,2,4
2019p622470,175.391235351562,-40.3610229492188,1,3
2019p622470,174.786987304688,-41.3442993164062,1,3
2019p622470,175.665893554688,-40.3060913085938,1,4
2019p622470,176.028442382812,-40.3500366210938,1,4
2019p622470,175.006713867188,-40.9158325195312,5,5
2019p622470,175.578002929688,-40.1907348632812,2,3
2019p622470,175.017700195312,-41.1575317382812,1,3
2019p622470,174.973754882812,-40.9048461914062,2,3
2019p622470,175.567016601562,-40.3610229492188,3,4
2019p622470,175.753784179688,-40.2896118164062,2,3
2019p622470,175.270385742188,-40.5752563476562,2,4
2019p622470,174.863891601562,-41.1245727539062,1,3
2019p622470,175.588989257812,-40.3445434570312,7,4
2019p622470,175.599975585938,-40.1632690429688,1,3
2019p622470,175.632934570312,-40.2566528320312,1,4
2019p622470,174.907836914062,-41.2564086914062,1,3
2019p622470,175.687866210938,-40.8993530273438,1,3
2019p622470,175.676879882812,-40.9378051757812,5,5
2019p622470,175.028686523438,-40.8883666992188,1,5
2019p622470,175.578002929688,-40.2236938476562,6,4
2019p622470,175.358276367188,-40.3994750976562,2,4
2019p622470,175.006713867188,-40.8718872070312,1,3
2019p622470,175.742797851562,-40.7675170898438,1,5
2019p622470,175.556030273438,-40.2182006835938,4,4
2019p622470,174.940795898438,-41.1630249023438,1,4
2019p622470,175.512084960938,-40.1797485351562,1,4
2019p622470,174.863891601562,-41.0916137695312,1,3
2019p622470,175.632934570312,-40.3610229492188,10,8
2019p622470,175.017700195312,-40.9158325195312,3,5
2019p622470,174.984741210938,-40.9048461914062,4,4
2019p622470,175.687866210938,-40.2676391601562,1,3
2019p622470,174.786987304688,-41.2454223632812,2,4
2019p622470,174.852905273438,-41.0751342773438,1,4
2019p622470,175.578002929688,-40.3665161132812,11,5
2019p622470,175.556030273438,-40.9378051757812,1,5
2019p622470,174.907836914062,-41.1135864257812,3,3
2019p622470,175.545043945312,-40.3610229492188,1,4
2019p622470,174.951782226562,-41.1849975585938,1,4
2019p622470,175.665893554688,-40.9542846679688,1,3
2019p622470,175.588989257812,-40.4049682617188,1,3
2019p622470,175.116577148438,-40.9048461914062,2,4
2019p622470,175.061645507812,-41.1300659179688,1,4
2019p622470,175.039672851562,-40.8554077148438,5,4
2019p622470,174.863891601562,-39.8391723632812,1,4
2019p622470,176.061401367188,-40.7235717773438,2,4
2019p622470,174.940795898438,-41.2619018554688,1,3
2019p622470,174.863891601562,-41.1300659179688,1,3
2019p622470,175.567016601562,-40.3720092773438,1,3
2019p622470,175.643920898438,-40.3775024414062,1,4
2019p622470,174.863891601562,-41.1520385742188,1,3
2019p622470,175.336303710938,-39.9545288085938,1,3
2019p622470,175.665893554688,-40.9378051757812,1,3
2019p622470,175.006713867188,-40.9213256835938,5,4
2019p622470,175.226440429688,-40.6521606445312,1,3
2019p622470,175.292358398438,-40.6192016601562,13,6
2019p622470,175.676879882812,-40.9432983398438,2,5
2019p622470,175.204467773438,-40.5422973632812,1,3
2019p622470,174.874877929688,-41.0971069335938,1,3
2019p622470,175.215454101562,-40.4598999023438,4,4
2019p622470,175.742797851562,-40.5917358398438,1,4
2019p622470,174.995727539062,-40.8883666992188,10,5
2019p622470,175.303344726562,-40.6137084960938,10,4
2019p622470,175.599975585938,-40.3665161132812,23,5
2019p622470,175.632934570312,-40.0424194335938,1,5
2019p622470,175.588989257812,-40.3665161132812,7,4
2019p622470,175.490112304688,-40.3225708007812,2,3
2019p622470,175.083618164062,-41.1520385742188,1,4
2019p622470,175.863647460938,-40.3445434570312,1,3
2019p622470,175.632934570312,-40.3500366210938,13,4
2019p622470,175.127563476562,-41.0806274414062,1,3
2019p622470,175.281372070312,-40.6137084960938,10,4
2019p622470,175.435180664062,-40.4763793945312,1,3
2019p622470,174.776000976562,-41.3003540039062,3,4
2019p622470,175.039672851562,-40.8773803710938,1,3
2019p622470,175.248413085938,-40.7180786132812,2,4
2019p622470,174.995727539062,-40.8828735351562,15,4
2019p622470,175.094604492188,-40.8114624023438,1,3
2019p622470,174.830932617188,-41.1465454101562,1,3
2019p622470,175.588989257812,-40.2127075195312,4,4
2019p622470,175.303344726562,-40.6192016601562,13,4
2019p622470,175.621948242188,-40.3500366210938,6,5
2019p622470,175.709838867188,-40.6411743164062,2,4
2019p622470,175.061645507812,-41.1190795898438,1,4
2019p622470,175.731811523438,-40.5148315429688,1,3
2019p622470,175.028686523438,-40.8773803710938,2,3
2019p622470,174.940795898438,-41.1959838867188,1,3
2019p622470,174.830932617188,-41.1685180664062,4,4
2019p622470,175.303344726562,-40.6301879882812,3,4
2019p622470,175.578002929688,-40.2127075195312,5,4
2019p622470,175.567016601562,-40.3775024414062,1,4
2019p622470,174.819946289062,-41.3113403320312,4,3
2019p622470,175.676879882812,-40.3775024414062,1,3
2019p622470,174.940795898438,-41.1740112304688,1,3
2019p622470,175.292358398438,-40.6137084960938,12,5
2019p622470,175.786743164062,-40.6082153320312,1,4
2019p622470,175.687866210938,-40.9432983398438,1,3
2019p622470,175.270385742188,-40.6246948242188,3,4
2019p622470,174.874877929688,-41.1135864257812,2,4
2019p622470,175.610961914062,-40.3390502929688,2,4
2019p622470,175.632934570312,-40.3280639648438,1,3
2019p622470,175.072631835938,-39.9160766601562,1,3
2019p622470,175.632934570312,-40.3390502929688,5,4
2019p622470,175.874633789062,-40.3335571289062,1,4
2019p622470,175.621948242188,-40.3555297851562,8,4
2019p622470,175.588989257812,-40.3829956054688,7,4
2019p622470,175.028686523438,-40.8609008789062,1,4
2019p622470,175.578002929688,-40.9378051757812,1,3
2019p622470,175.863647460938,-40.4269409179688,1,3
2019p622470,175.226440429688,-40.3720092773438,2,4
2019p622470,175.578002929688,-40.2896118164062,1,5
2019p622470,174.918823242188,-41.2619018554688,1,3
2019p622470,175.160522460938,-40.7620239257812,2,3
2019p622470,174.962768554688,-41.2124633789062,1,4
2019p622470,174.907836914062,-41.1190795898438,1,3
2019p622470,175.094604492188,-41.1026000976562,1,3
2019p622470,175.610961914062,-40.3335571289062,14,6
2019p622470,175.006713867188,-40.8828735351562,3,4
2019p622470,175.358276367188,-40.5807495117188,1,4
2019p622470,175.479125976562,-40.5093383789062,1,4
2019p622470,175.160522460938,-40.7565307617188,1,3
2019p622470,175.709838867188,-40.2676391601562,1,4
2019p622470,175.863647460938,-40.3335571289062,4,5
2019p622470,175.512084960938,-40.4708862304688,2,4
2019p622470,175.237426757812,-40.4653930664062,5,4
2019p622470,175.094604492188,-41.1135864257812,1,4
2019p622470,175.621948242188,-40.3445434570312,5,4
2019p622470,175.863647460938,-40.4379272460938,1,3
2019p622470,175.116577148438,-40.7345581054688,2,3
2019p622470,175.588989257812,-40.2951049804688,1,4
2019p622470,174.984741210938,-40.9158325195312,9,5
2019p622470,175.281372070312,-40.4763793945312,2,3
2019p622470,175.413208007812,-40.5532836914062,4,4
2019p622470,175.643920898438,-40.3829956054688,1,4
2019p622470,175.567016601562,-40.4489135742188,2,4
2019p622470,174.995727539062,-40.8773803710938,8,4
2019p622470,175.808715820312,-40.4489135742188,1,3
2019p622470,175.940551757812,-40.7125854492188,1,4
2019p622470,174.907836914062,-41.2509155273438,1,3
2019p622470,175.193481445312,-40.5532836914062,2,4
2019p622470,174.896850585938,-41.0311889648438,2,3
2019p622470,175.523071289062,-41.0256958007812,2,3
2019p622470,175.380249023438,-40.4214477539062,1,3
2019p622470,175.588989257812,-40.2182006835938,5,4
2019p622470,174.984741210938,-40.9378051757812,8,4
2019p622470,175.523071289062,-40.3005981445312,1,4
2019p622470,175.292358398438,-40.4818725585938,1,4
2019p622470,175.094604492188,-40.8389282226562,1,3
2019p622470,174.841918945312,-41.1080932617188,2,4
2019p622470,175.556030273438,-40.9213256835938,3,4
2019p622470,175.435180664062,-40.2127075195312,1,4
2019p622470,175.149536132812,-40.7565307617188,4,4
2019p622470,174.776000976562,-41.2838745117188,1,3
2019p622470,175.643920898438,-40.3720092773438,1,3
2019p622470,175.665893554688,-40.8554077148438,1,4
2019p622470,175.556030273438,-40.4708862304688,1,4
2019p622470,174.819946289062,-41.1630249023438,2,4
2019p622470,175.578002929688,-40.2182006835938,12,4
2019p622470,175.369262695312,-41.1026000976562,1,3
2019p622470,175.215454101562,-40.7290649414062,2,4
2019p622470,175.314331054688,-40.6192016601562,1,4
2019p622470,175.698852539062,-40.7180786132812,1,5
2019p622470,175.171508789062,-40.7510375976562,1,3
2019p622470,175.610961914062,-40.3225708007812,5,4
2019p622470,174.819946289062,-41.2179565429688,1,3
2019p622470,174.951782226562,-41.2673950195312,1,3
2019p622470,175.556030273438,-40.2017211914062,3,3
2019p622470,175.567016601562,-40.2236938476562,3,4
2019p622470,175.523071289062,-40.3335571289062,1,4
2019p622470,175.072631835938,-40.8718872070312,5,4
2019p622470,175.204467773438,-40.5532836914062,3,4
2019p622470,175.665893554688,-40.8334350585938,1,4
2019p622470,175.665893554688,-40.9323120117188,1,4
2019p622470,175.215454101562,-40.7180786132812,2,4
2019p622470,175.654907226562,-40.3280639648438,6,4
2019p622470,175.698852539062,-40.6521606445312,4,5
2019p622470,175.039672851562,-39.9270629882812,1,3
2019p622470,175.336303710938,-40.5972290039062,1,4
2019p622470,175.292358398438,-40.5972290039062,1,3
2019p622470,175.490112304688,-40.1467895507812,1,4
2019p622470,174.995727539062,-40.9213256835938,6,4
2019p622470,174.995727539062,-40.8938598632812,15,4
2019p622470,175.896606445312,-40.5203247070312,1,4
2019p622470,175.523071289062,-41.0366821289062,1,3
2019p622470,175.599975585938,-40.9652709960938,1,4
2019p622470,175.556030273438,-40.2346801757812,2,5
2019p622470,175.643920898438,-40.7070922851562,1,4
2019p622470,175.720825195312,-40.3665161132812,1,4
2019p622470,175.556030273438,-40.2072143554688,1,3
2019p622470,175.643920898438,-40.3445434570312,8,5
2019p622470,175.336303710938,-40.4598999023438,1,4
2019p622470,175.182495117188,-40.7510375976562,2,4
2019p622470,175.621948242188,-40.4214477539062,1,5
2019p622470,175.588989257812,-40.3720092773438,19,4
2019p622470,174.874877929688,-41.1080932617188,1,3
2019p622470,175.380249023438,-40.0643920898438,1,3
2019p622470,175.643920898438,-40.3225708007812,4,4
2019p622470,174.852905273438,-41.1410522460938,4,4
2019p622470,175.556030273438,-40.2127075195312,1,4
2019p622470,175.512084960938,-41.0421752929688,1,4
2019p622470,174.776000976562,-41.2728881835938,1,3
2019p622470,175.545043945312,-40.2072143554688,2,4
2019p622470,174.885864257812,-41.2289428710938,1,3
2019p622470,175.588989257812,-40.3500366210938,3,4
2019p622470,174.973754882812,-41.1849975585938,1,3
2019p622470,174.830932617188,-41.1520385742188,1,4
2019p622470,174.984741210938,-40.9213256835938,5,4
2019p622470,174.819946289062,-41.1740112304688,7,4
2019p622470,175.621948242188,-40.3610229492188,11,5
2019p622470,174.765014648438,-41.2893676757812,2,3
2019p622470,175.599975585938,-40.3335571289062,8,4
2019p622470,175.643920898438,-40.3665161132812,11,4
2019p622470,175.588989257812,-40.3390502929688,2,5
2019p622470,175.017700195312,-40.8773803710938,4,4
2019p622470,175.193481445312,-40.5422973632812,1,4
2019p622470,175.072631835938,-40.8663940429688,1,3
2019p622470,175.446166992188,-40.5752563476562,1,4
2019p622470,175.599975585938,-40.4214477539062,1,4
2019p622470,174.973754882812,-40.9378051757812,1,3
2019p622470,175.698852539062,-40.8773803710938,1,4
2019p622470,175.512084960938,-40.4763793945312,3,4
2019p622470,175.501098632812,-40.9048461914062,1,4
2019p622470,174.776000976562,-41.2454223632812,1,3
2019p622470,175.072631835938,-40.8828735351562,4,4
2019p622470,175.874633789062,-40.3390502929688,4,4
2019p622470,175.863647460938,-40.4324340820312,1,3
2019p622470,175.687866210938,-40.6686401367188,1,5
2019p622470,175.413208007812,-40.5477905273438,2,3
2019p622470,175.325317382812,-40.6356811523438,1,5
2019p622470,175.643920898438,-40.5972290039062,1,4
2019p622470,175.665893554688,-40.3720092773438,1,3
2019p622470,175.709838867188,-40.6466674804688,5,4
