publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p673225,earthquake,2019-09-07T02:14:25.675Z,2019-09-30T04:13:01.506Z,167.6979065,-44.93901443,2.601477349,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,16,7,0.3114994168,175.5416317,0.7973581332,0
2019p671047,earthquake,2019-09-06T06:54:02.075Z,2019-09-06T07:01:43.279Z,168.7984009,-44.51315689,2.129094631,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,4,0.350635916,103.5081635,0.7774978427,0
2019p670346,earthquake,2019-09-06T00:40:53.166Z,2019-09-06T00:45:23.643Z,167.2289886,-45.34977341,2.974400623,89.59065247,M,,LOCSAT,confirmed,manual,iasp91,30,16,7,0.1266437322,168.123951,0.5772023888,0
2019p669695,earthquake,2019-09-05T18:53:35.388Z,2019-09-05T18:57:42.551Z,168.3008575,-44.39875412,3.02635532,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,16,8,0.3835247457,168.8327522,0.6258859865,0
2019p665145,earthquake,2019-09-04T02:29:25.984Z,2019-09-04T02:42:22.119Z,167.3145752,-45.40433121,2.291914887,121.7539215,ML,,LOCSAT,confirmed,manual,iasp91,14,11,1,0.128468737,148.9966927,0.3900449373,0
2019p663821,earthquake,2019-09-03T14:43:58.755Z,2019-09-20T05:56:10.485Z,167.644043,-45.05952072,2.325134318,34.03855133,M,,LOCSAT,confirmed,manual,iasp91,18,12,5,0.4352456927,167.2166977,0.7717839798,0
2019p663487,earthquake,2019-09-03T11:46:03.188Z,2019-09-03T11:49:49.522Z,167.692749,-44.88706207,2.186549992,58.50301743,M,,LOCSAT,confirmed,manual,iasp91,15,11,4,0.2708517909,184.7419968,0.5957696137,0
2019p661468,earthquake,2019-09-02T17:50:34.043Z,2019-09-19T21:28:00.325Z,166.8475037,-45.86517715,2.825994099,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,11,5,0.2105464339,126.4095459,0.5588308698,0
2019p660290,earthquake,2019-09-02T07:22:41.373Z,2019-09-02T07:45:01.678Z,167.3299103,-45.4456749,2.34611716,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,11,6,0.1255952865,127.6882915,0.6266631784,0
2019p658040,earthquake,2019-09-01T11:24:01.734Z,2019-09-01T11:29:00.012Z,167.4422302,-45.15795898,2.380718028,95.44467163,M,,LOCSAT,confirmed,manual,iasp91,16,9,1,0.3682492673,182.0556183,0.4286260026,0
2019p656356,earthquake,2019-08-31T20:26:45.352Z,2019-08-31T20:38:18.781Z,166.882019,-45.39029312,2.035584008,11.6500082,M,,LOCSAT,confirmed,manual,iasp91,14,10,1,0.2051754743,282.0112534,0.5823222462,0
2019p656174,earthquake,2019-08-31T18:49:39.219Z,2019-08-31T19:04:11.283Z,167.4823608,-44.94930267,2.36486621,58.57081985,M,,LOCSAT,confirmed,manual,iasp91,12,9,1,0.4195730686,203.0827026,0.323342384,0
2019p655789,earthquake,2019-08-31T15:24:33.736Z,2019-09-18T05:09:22.899Z,167.7123566,-44.98451614,2.752720956,116.927681,M,,LOCSAT,confirmed,manual,iasp91,38,24,10,0.3464378417,166.9187851,0.7266758054,0
2019p655100,earthquake,2019-08-31T09:17:25.594Z,2019-08-31T09:22:38.135Z,167.0056,-45.3814621,2.169748772,41.29417419,M,,LOCSAT,confirmed,manual,iasp91,12,6,3,0.1333643943,274.3224792,0.3856831799,0
2019p653648,earthquake,2019-08-30T20:23:46.267Z,2019-08-30T20:32:44.509Z,167.3856964,-45.14281464,2.59738966,65.13135529,M,,LOCSAT,confirmed,manual,iasp91,24,14,6,0.3612118363,192.5960121,0.5353243213,0
2019p652760,earthquake,2019-08-30T12:30:37.044Z,2019-09-18T03:42:04.027Z,166.823822,-45.26608276,2.668077013,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,12,5,0.3057545424,223.9500389,0.8676325708,0
2019p650538,earthquake,2019-08-29T16:46:44.692Z,2019-09-17T22:57:43.062Z,167.3982849,-45.2210083,2.656820717,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,30,19,4,0.2986526191,179.3680191,0.7869469924,0
2019p648488,earthquake,2019-08-28T22:34:49.360Z,2019-09-17T04:38:21.736Z,165.5753632,-46.96699524,3.127691017,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,10,3,1.105966926,310.4644966,0.7188865569,0
2019p647187,earthquake,2019-08-28T11:01:39.075Z,2019-09-17T04:08:34.605Z,166.9666748,-45.17280579,3.59293387,4.942323208,M,,LOCSAT,confirmed,manual,iasp91,28,17,10,0.3203128874,215.1464996,0.9878052322,0
2019p645205,earthquake,2019-08-27T17:25:14.668Z,2019-09-16T23:10:43.332Z,166.927124,-46.05035019,3.043604964,72.4745636,M,,LOCSAT,confirmed,manual,iasp91,28,17,6,0.2069604248,139.3783607,0.7166313024,0
2019p643437,earthquake,2019-08-27T01:43:36.842Z,2019-09-16T02:50:57.034Z,168.3326874,-44.50530624,2.605290487,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,12,6,0.3354119062,157.327755,0.5789031595,0
2019p641612,earthquake,2019-08-26T09:31:02.084Z,2019-09-15T23:39:31.569Z,166.0007782,-46.20705795,2.951053418,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,5,0.4741164148,286.9662552,0.9131352007,0
2019p633745,earthquake,2019-08-23T11:39:16.607Z,2019-09-12T04:48:25.329Z,167.4417725,-44.82697678,3.078830484,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,17,7,0.3779455125,213.5369949,0.8379782059,0
2019p631928,earthquake,2019-08-22T19:31:18.678Z,2019-09-11T05:38:11.138Z,166.4027252,-45.44152451,3.119273247,5,ML,operator assigned,LOCSAT,confirmed,manual,iasp91,21,13,6,0.5289874673,267.4769974,1.055754617,0.2447939986
2019p631274,earthquake,2019-08-22T13:42:48.796Z,2019-08-22T13:46:46.441Z,168.0222626,-44.8978653,1.820749115,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,8,1,0.234667033,116.0545959,0.5479376247,0
2019p630781,earthquake,2019-08-22T09:20:35.609Z,2019-08-22T09:26:02.585Z,167.7619171,-44.86877823,2.466972562,63.11051941,M,,LOCSAT,confirmed,manual,iasp91,21,12,7,0.2278555036,175.377039,0.7429985931,0
2019p630340,earthquake,2019-08-22T05:25:40.666Z,2019-08-22T05:34:07.215Z,167.4456329,-45.153862,2.448007496,65.09807587,M,,LOCSAT,confirmed,manual,iasp91,19,10,4,0.3729947209,182.1354065,0.4791575913,0
2019p629125,earthquake,2019-08-21T18:37:53.846Z,2019-09-10T05:36:18.569Z,167.3258057,-45.09704971,2.812297393,104.4243774,M,,LOCSAT,confirmed,manual,iasp91,22,14,7,0.3872744739,207.1877098,0.6243717946,0
2019p627938,earthquake,2019-08-21T08:05:53.352Z,2019-08-21T08:10:11.099Z,167.2593994,-45.11943436,2.397733545,32.40996933,M,,LOCSAT,confirmed,manual,iasp91,13,9,3,0.3532891273,214.5463905,0.2307975149,0
2019p627920,earthquake,2019-08-21T07:55:49.724Z,2019-08-21T07:58:12.755Z,167.4005585,-45.0916214,2.093490788,100.3858337,M,,LOCSAT,confirmed,manual,iasp91,14,11,1,0.411860168,197.0072937,0.388910393,0
2019p625242,earthquake,2019-08-20T08:09:02.254Z,2019-09-10T03:38:54.266Z,166.7490387,-45.2325325,2.713792435,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,11,3,0.3677991033,229.2312126,0.893141149,0
2019p624238,earthquake,2019-08-19T23:14:28.675Z,2019-09-06T05:24:26.637Z,167.5460358,-45.11273193,2.872054422,64.98121643,M,,LOCSAT,confirmed,manual,iasp91,26,14,7,0.4479635954,173.669241,0.9506600749,0
2019p621853,earthquake,2019-08-19T02:02:47.089Z,2019-08-19T02:07:01.403Z,167.4428253,-45.14306641,2.694831641,102.4555893,M,,LOCSAT,confirmed,manual,iasp91,13,7,4,0.3809838891,242.1739349,0.383524057,0
2019p620262,earthquake,2019-08-18T11:55:40.036Z,2019-08-18T12:00:34.713Z,167.2740173,-45.40951538,2.120490104,85.07998657,M,,LOCSAT,confirmed,manual,iasp91,21,14,5,0.1012102067,155.4670372,0.3777471003,0
2019p619185,earthquake,2019-08-18T02:21:47.719Z,2019-08-18T02:28:33.042Z,168.3397064,-44.45802307,2.024935527,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,11,7,0.3655528724,166.1549339,0.9481613755,0
2019p617342,earthquake,2019-08-17T10:00:15.784Z,2019-09-04T05:27:39.196Z,167.8987579,-44.57263184,2.689051069,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,19,6,0.10260465,193.4871864,0.8874352152,0
2019p617016,earthquake,2019-08-17T07:06:19.715Z,2019-08-17T07:12:01.972Z,168.2270966,-44.54724121,2.547122145,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,11,7,0.249049291,160.9378967,0.8513044683,0
2019p616787,earthquake,2019-08-17T05:04:26.911Z,2019-08-17T05:10:58.566Z,167.8787537,-44.57189941,2.442450606,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,16,5,0.1069746688,194.9649849,0.8746912112,0
2019p616541,earthquake,2019-08-17T02:53:14.242Z,2019-08-17T02:59:31.916Z,168.1935577,-44.501297,3.464656203,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,26,15,0.2569660246,165.989151,0.7191022034,0
2019p612605,earthquake,2019-08-15T15:55:57.837Z,2019-08-15T16:02:57.913Z,167.9684296,-44.58747101,2.126991562,7.26773262,M,,LOCSAT,confirmed,manual,iasp91,15,8,5,0.09094759077,195.949543,0.6335073363,0
2019p611921,earthquake,2019-08-15T09:51:49.835Z,2019-09-03T23:48:25.176Z,167.8695221,-44.52950668,3.108883645,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,34,20,8,0.1494369656,198.9436874,0.6933521599,0
2019p611426,earthquake,2019-08-15T05:28:09.559Z,2019-09-03T05:13:45.859Z,167.8402557,-44.53642654,3.002662877,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,6,0.1500819921,200.427906,0.6467154266,0
2019p611340,earthquake,2019-08-15T04:42:21.508Z,2019-08-15T04:58:54.943Z,167.8495941,-44.52737427,1.865437951,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,9,8,1,0.1559122503,248.3410301,0.80678653,0
2019p611330,earthquake,2019-08-15T04:37:05.166Z,2019-09-03T05:09:31.445Z,167.8108521,-44.54682922,3.047717878,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,32,19,7,0.1510288268,206.9180603,0.5883611686,0
2019p609479,earthquake,2019-08-14T12:10:54.555Z,2019-08-14T12:17:44.465Z,168.7521667,-44.5477562,2.346845808,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,11,7,0.3373615146,105.2037232,0.6163502497,0
2019p608669,earthquake,2019-08-14T04:58:57.776Z,2019-08-14T05:09:39.087Z,168.2284546,-44.60333252,2.326521512,59.13382721,ML,,LOCSAT,confirmed,manual,iasp91,11,6,3,0.2267204076,135.3914757,0.3790482522,0.5642071603
2019p608525,earthquake,2019-08-14T03:42:35.891Z,2019-09-03T04:16:45.310Z,167.4624023,-45.13729477,2.924534344,38.49409103,M,,LOCSAT,confirmed,manual,iasp91,34,22,6,0.3933600783,171.0185509,1.245435745,0
2019p608417,earthquake,2019-08-14T02:44:38.059Z,2019-08-14T03:14:21.094Z,167.8257751,-44.52797318,2.405403443,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,8,7,2,0.1621441096,250.732708,0.5972408487,0
2019p607836,earthquake,2019-08-13T21:35:21.078Z,2019-09-03T03:31:18.823Z,167.8362274,-44.5764122,2.697341557,5.08918047,M,,LOCSAT,confirmed,manual,iasp91,21,16,4,0.1163474098,203.464798,1.173729732,0
2019p607268,earthquake,2019-08-13T16:32:36.308Z,2019-09-03T01:31:08.775Z,167.7943573,-44.54430008,2.73699828,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,12,3,0.1598109901,209.8659401,0.7074343322,0
2019p606812,earthquake,2019-08-13T12:29:30.813Z,2019-09-02T23:25:29.673Z,167.8739166,-44.53308487,3.166502617,9.967720985,M,,LOCSAT,confirmed,manual,iasp91,17,11,7,0.1451547295,198.3527336,0.4780155058,0
2019p606019,earthquake,2019-08-13T05:26:59.722Z,2019-08-13T05:32:07.510Z,167.8390198,-44.49871063,2.499849942,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,11,7,5,0.1854267865,211.7996483,0.2843122833,0
2019p606011,earthquake,2019-08-13T05:22:55.633Z,2019-08-13T05:27:40.549Z,167.8432465,-44.51525116,2.873569914,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,12,7,0.168856293,209.0123825,0.6598856221,0
2019p605955,earthquake,2019-08-13T04:52:52.543Z,2019-08-13T04:57:33.786Z,167.836441,-44.53529739,3.41154362,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,16,11,0.1522425711,208.2949753,0.7283142935,0
2019p605927,earthquake,2019-08-13T04:38:22.645Z,2019-08-13T04:48:19.179Z,167.9817352,-44.59619904,2.25930678,4.832683563,M,,LOCSAT,confirmed,manual,iasp91,15,8,4,0.0866574049,200.9777641,0.7319018111,0
2019p605655,earthquake,2019-08-13T02:13:30.260Z,2019-08-13T02:22:46.644Z,167.88591,-44.51025772,3.015276521,5,ML,operator assigned,LOCSAT,confirmed,manual,iasp91,12,8,7,0.165600583,207.9268074,0.5610855752,0.1776138816
2019p605612,earthquake,2019-08-13T01:50:31.277Z,2019-08-30T04:51:05.477Z,167.4081879,-45.05265427,2.989800663,73.6440506,M,,LOCSAT,confirmed,manual,iasp91,32,17,6,0.4251897633,196.4170799,0.8455963401,0
2019p605240,earthquake,2019-08-12T22:31:57.709Z,2019-08-12T22:54:03.883Z,167.8039398,-44.52904129,2.6125779,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,11,10,3,0.1687215269,210.1821022,0.3584482362,0
2019p604953,earthquake,2019-08-12T19:59:22.803Z,2019-08-12T20:12:21.557Z,167.7730103,-44.48601151,2.931668753,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,21,5,0.2170138061,208.9249878,0.6878527898,0
2019p604821,earthquake,2019-08-12T18:48:55.631Z,2019-08-12T18:58:36.224Z,167.7902069,-44.54103088,2.470179721,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,11,10,4,0.1642016023,211.3037605,0.4470998302,0
2019p604596,earthquake,2019-08-12T16:49:11.216Z,2019-08-12T16:52:35.847Z,167.7898712,-44.56404877,3.188510781,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,10,7,0.146443516,209.0701447,0.4922909511,0
2019p604594,earthquake,2019-08-12T16:48:07.590Z,2019-08-12T16:50:35.072Z,167.8595276,-44.55454254,3.116349181,10.76318359,M,,LOCSAT,confirmed,manual,iasp91,17,11,8,0.1280168891,197.6701279,0.586648372,0
2019p604566,earthquake,2019-08-12T16:32:57.280Z,2019-08-12T16:36:34.645Z,167.0752716,-45.24899673,2.568726728,29.94199753,M,,LOCSAT,confirmed,manual,iasp91,19,12,5,0.2226758897,240.992733,0.4656320567,0
2019p604513,earthquake,2019-08-12T16:04:52.706Z,2019-08-12T16:07:41.061Z,167.8073425,-44.48127747,2.830011909,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,11,9,6,0.2100345343,215.1647568,0.3378868943,0
2019p604508,earthquake,2019-08-12T16:01:58.350Z,2019-08-12T16:04:36.353Z,167.8786316,-44.55450821,2.945645511,9.252000809,M,,LOCSAT,confirmed,manual,iasp91,18,12,6,0.1236102283,196.3310814,0.5941198784,0
2019p604504,earthquake,2019-08-12T16:00:03.510Z,2019-08-12T16:03:21.802Z,167.860321,-44.5243721,2.161935406,3.194111824,M,,LOCSAT,confirmed,manual,iasp91,14,9,2,0.1562428027,238.0854149,0.4973420662,0
2019p604415,earthquake,2019-08-12T15:12:37.644Z,2019-08-12T15:17:27.674Z,167.9397583,-44.54138184,1.789715793,7.702676296,M,,LOCSAT,confirmed,manual,iasp91,14,8,2,0.1322802752,228.5313606,0.3786429217,0
2019p604409,earthquake,2019-08-12T15:09:36.945Z,2019-08-12T15:17:22.997Z,167.9767761,-44.64027023,2.319552983,5.193710327,M,,LOCSAT,confirmed,manual,iasp91,13,8,3,0.04884566367,183.3456573,0.5428826621,0
2019p604385,earthquake,2019-08-12T14:56:22.484Z,2019-08-12T14:59:24.475Z,167.9298096,-44.56480789,2.276000858,9.141379356,M,,LOCSAT,confirmed,manual,iasp91,14,9,3,0.1085396335,198.807724,0.5932498577,0
2019p604348,earthquake,2019-08-12T14:36:46.895Z,2019-08-12T14:39:15.098Z,167.8978577,-44.55006409,2.508385057,6.685927391,M,,LOCSAT,confirmed,manual,iasp91,14,10,3,0.1249276698,195.3224068,0.5956967161,0
2019p604320,earthquake,2019-08-12T14:21:53.095Z,2019-08-12T14:24:28.155Z,167.8843231,-44.59785461,2.641300847,12.76962662,M,,LOCSAT,confirmed,manual,iasp91,14,9,4,0.08122631162,192.5654755,0.5921918649,0
2019p604305,earthquake,2019-08-12T14:14:11.919Z,2019-08-12T14:17:54.092Z,167.8021851,-44.55589676,3.615344592,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,13,11,0.147163704,208.8859596,0.5684197113,0
2019p604293,earthquake,2019-08-12T14:07:34.883Z,2019-08-12T14:10:03.932Z,167.9537964,-44.58226776,2.314113143,8.959115982,M,,LOCSAT,confirmed,manual,iasp91,12,7,3,0.0931333676,217.717205,0.460067784,0
2019p604279,earthquake,2019-08-12T14:00:08.349Z,2019-08-12T14:03:12.204Z,167.966629,-44.628582,2.612631278,6.179895878,M,,LOCSAT,confirmed,manual,iasp91,15,10,4,0.05316942558,194.2187729,0.5319411842,0
2019p604257,earthquake,2019-08-12T13:48:24.320Z,2019-08-12T13:51:39.593Z,167.8157654,-44.5281601,3.708404193,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,13,13,0.1652739644,209.6578331,0.5725056302,0
2019p604229,earthquake,2019-08-12T13:33:34.583Z,2019-08-30T03:55:57.361Z,167.8218079,-44.53319931,3.054883664,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,16,7,0.1587892175,209.107338,0.6591547951,0
2019p604198,earthquake,2019-08-12T13:16:53.142Z,2019-08-12T13:21:52.062Z,167.8470917,-44.55036926,2.15842561,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,11,10,1,0.1353676468,206.9915619,0.6997665736,0
2019p604196,earthquake,2019-08-12T13:16:05.702Z,2019-08-12T13:19:17.805Z,167.8535309,-44.55771637,2.62187372,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,6,0.1267745793,205.9641037,0.5397372903,0
2019p604185,earthquake,2019-08-12T13:10:04.096Z,2019-08-12T13:14:50.227Z,167.9054871,-44.52610397,1.268899564,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,7,5,1,0.1479666531,202.9081459,0.3618682394,0
2019p604180,earthquake,2019-08-12T13:07:28.812Z,2019-08-12T13:11:18.539Z,167.8157043,-44.54323196,2.31836941,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,14,3,0.1522265375,208.8829498,0.4833765768,0
2019p604171,earthquake,2019-08-12T13:02:26.294Z,2019-08-12T13:06:35.018Z,167.7741394,-44.52843094,2.458159847,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,12,7,0.1811660528,210.2314262,0.4695827887,0
2019p604167,earthquake,2019-08-12T13:00:41.486Z,2019-08-12T13:59:45.752Z,167.8959503,-44.52351761,1.683024056,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,8,6,2,0.1513675004,236.6243019,0.1232839119,0
2019p604141,earthquake,2019-08-12T12:46:40.716Z,2019-08-12T12:49:56.077Z,167.7663116,-44.5867691,2.169122414,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,8,2,0.1433729827,209.0719719,0.4831374478,0
2019p604136,earthquake,2019-08-12T12:43:54.351Z,2019-08-12T12:45:59.713Z,167.8295746,-44.54223251,2.418802775,8.660385132,M,,LOCSAT,confirmed,manual,iasp91,12,7,3,0.1482079327,208.7555237,0.6175435459,0
2019p604115,earthquake,2019-08-12T12:32:36.523Z,2019-08-12T12:35:34.892Z,167.8624725,-44.53419113,2.411260084,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,10,2,0.1464259624,237.7418823,0.5147640096,0
2019p604103,earthquake,2019-08-12T12:26:27.373Z,2019-08-12T12:29:59.766Z,167.8903656,-44.52085495,2.140951806,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,11,7,2,0.1546166092,237.1149788,0.3630568475,0
2019p604096,earthquake,2019-08-12T12:22:44.966Z,2019-08-12T13:03:53.250Z,167.8738403,-44.55971146,1.882499159,11.17463589,M,,LOCSAT,confirmed,manual,iasp91,12,7,3,0.1196467504,204.5002327,0.6354199112,0
2019p604090,earthquake,2019-08-12T12:19:23.035Z,2019-08-12T13:02:08.643Z,167.9242096,-44.54258347,1.765797665,9.10320282,M,,LOCSAT,confirmed,manual,iasp91,10,6,2,0.1307430714,233.7804718,0.5221676317,0
2019p604065,earthquake,2019-08-12T12:06:01.795Z,2019-08-12T12:08:19.149Z,167.9035645,-44.55994415,3.025288606,10.95628548,M,,LOCSAT,confirmed,manual,iasp91,15,10,7,0.1145414189,194.138237,0.4861407284,0
2019p604058,earthquake,2019-08-12T12:02:18.044Z,2019-08-12T12:05:13.619Z,167.9533386,-44.58731461,2.106863895,6.305310726,M,,LOCSAT,confirmed,manual,iasp91,11,7,2,0.08813402802,216.9713058,0.5482310045,0
2019p604046,earthquake,2019-08-12T11:56:06.758Z,2019-08-12T12:00:41.067Z,167.9378357,-44.59065247,2.543588654,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,11,8,4,0.08307356387,226.9881058,0.4924546349,0
2019p604042,earthquake,2019-08-12T11:53:50.441Z,2019-08-12T12:58:39.369Z,167.9564972,-44.56786346,1.701820996,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,8,2,0.1076261774,219.04496,0.8886220274,0
2019p604036,earthquake,2019-08-12T11:50:45.066Z,2019-08-12T11:54:02.253Z,167.9934845,-44.63759613,2.391574171,5.572150707,M,,LOCSAT,confirmed,manual,iasp91,12,7,3,0.05974708498,177.2942543,0.4543475455,0
2019p604033,earthquake,2019-08-12T11:49:06.346Z,2019-08-12T12:54:05.271Z,167.8717194,-44.56804657,1.954261949,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,9,7,3,0.1122806519,203.9421463,0.5160912335,0
2019p604032,earthquake,2019-08-12T11:48:27.317Z,2019-08-12T12:53:59.403Z,167.9476929,-44.54452515,1.719474747,7.080703735,M,,LOCSAT,confirmed,manual,iasp91,8,5,2,0.1296879351,225.4848557,0.3706303334,0
2019p604029,earthquake,2019-08-12T11:46:58.451Z,2019-08-12T11:50:24.534Z,167.8240356,-44.57753754,2.849735738,6.832044125,M,,LOCSAT,confirmed,manual,iasp91,14,10,6,0.1204849631,206.2229347,0.5414375624,0
2019p604016,earthquake,2019-08-12T11:40:05.299Z,2019-08-12T11:43:38.905Z,167.8745422,-44.53599548,2.361469754,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,9,3,0.1422279179,237.1683884,0.4945120827,0
2019p604006,earthquake,2019-08-12T11:34:36.529Z,2019-08-12T11:37:31.016Z,167.8099976,-44.55964661,3.087086038,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,9,7,0.1408241838,208.3084641,0.411120316,0
2019p604002,earthquake,2019-08-12T11:32:20.274Z,2019-08-12T11:38:57.901Z,167.9055634,-44.55944443,2.177706834,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,10,4,0.1148424074,202.4777527,0.7924208659,0
2019p603993,earthquake,2019-08-12T11:27:54.588Z,2019-08-12T11:31:53.717Z,167.9988556,-44.61804962,2.837865871,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,8,5,0.07570426166,187.8875885,0.4055011273,0
2019p603976,earthquake,2019-08-12T11:18:35.349Z,2019-08-12T11:21:29.361Z,167.8597565,-44.604702,2.864446691,6.802163124,M,,LOCSAT,confirmed,manual,iasp91,14,9,6,0.08349909633,203.4540291,0.4618520261,0
2019p603974,earthquake,2019-08-12T11:17:32.190Z,2019-08-12T12:43:04.700Z,167.8922272,-44.55015945,2.491601771,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,9,3,0.1255528331,204.1233139,0.8967560061,0
2019p603971,earthquake,2019-08-12T11:15:57.732Z,2019-08-12T11:20:38.322Z,167.8679199,-44.54153061,3.221951353,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,10,6,0.1382463425,206.3999443,0.5892545009,0
2019p603960,earthquake,2019-08-12T11:09:59.254Z,2019-08-12T11:15:15.323Z,167.9190674,-44.55934143,2.674492069,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,11,6,0.114097923,201.6094742,0.7777333957,0
2019p603953,earthquake,2019-08-12T11:06:10.398Z,2019-08-30T03:29:59.312Z,167.7904053,-44.49228668,3.059203776,0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,10,7,6,0.2054566443,215.2586632,0.7810809778,0
2019p603950,earthquake,2019-08-12T11:05:05.382Z,2019-08-30T03:21:45.867Z,167.8215942,-44.52729797,3.561660024,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,13,9,0.164090693,209.4223022,0.6345740308,0
2019p603944,earthquake,2019-08-12T11:01:52.270Z,2019-08-12T11:05:46.194Z,167.9403381,-44.59853363,1.669139307,5.338503361,M,,LOCSAT,confirmed,manual,iasp91,13,10,1,0.07545039803,221.8225441,0.5244983313,0
2019p603940,earthquake,2019-08-12T10:59:44.657Z,2019-08-12T12:30:43.471Z,167.9533386,-44.61111832,1.957823521,9.046565056,M,,LOCSAT,confirmed,manual,iasp91,9,6,2,0.06511365622,211.1058731,0.3395822144,0
2019p603937,earthquake,2019-08-12T10:58:02.824Z,2019-08-12T11:02:15.220Z,167.8375244,-44.51716232,3.308624686,3.998464823,M,,LOCSAT,confirmed,manual,iasp91,26,19,11,0.1685653776,209.1850471,0.5391829396,0
2019p603934,earthquake,2019-08-12T10:56:04.536Z,2019-08-12T12:27:53.174Z,167.9447327,-44.55635452,2.746354788,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,8,6,4,0.1176957116,216.518631,0.3737206896,0
2019p603933,earthquake,2019-08-12T10:55:34.962Z,2019-08-12T12:12:11.685Z,167.80896,-44.52349091,2.660090699,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,11,7,0.1717125773,208.5811501,0.6892078567,0
2019p603928,earthquake,2019-08-12T10:53:13.048Z,2019-08-12T10:56:29.702Z,167.7582703,-44.52221298,2.998620709,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,14,6,0.1930216402,211.5362129,0.4784496403,0
2019p603925,earthquake,2019-08-12T10:51:18.906Z,2019-08-12T10:54:32.615Z,168.0022583,-44.58068848,2.475672173,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,10,7,4,0.1073109657,197.9101791,0.617417921,0
2019p603919,earthquake,2019-08-12T10:48:08.877Z,2019-08-30T03:10:24.519Z,167.9208069,-44.58551788,3.137812226,5.210684299,M,,LOCSAT,confirmed,manual,iasp91,17,12,6,0.08789522201,199.281395,0.8856078368,0
