publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p811334,earthquake,2019-10-28T04:39:07.721Z,2019-10-28T04:47:43.741Z,176.7788391,-37.47610092,2.058823263,95.42662811,M,,LOCSAT,confirmed,manual,iasp91,18,11,7,0.8248225451,261.522644,0.6799720257,0
2019p811304,earthquake,2019-10-28T04:23:00.685Z,2019-10-28T04:24:41.565Z,176.9192505,-37.85419464,2.149894347,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,7,0.04399044812,168.6831589,0.3834509634,0
2019p811291,earthquake,2019-10-28T04:16:07.346Z,2019-10-28T04:18:23.949Z,176.9252167,-37.85317612,2.042392592,3.432944775,M,,LOCSAT,confirmed,manual,iasp91,19,13,6,0.03932330385,159.0704575,0.3987715346,0
2019p811235,earthquake,2019-10-28T03:46:17.900Z,2019-10-28T03:48:14.717Z,176.9232635,-37.85495758,1.815156445,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,14,8,0.04079470038,158.7202759,0.3542536862,0
2019p811007,earthquake,2019-10-28T01:44:55.056Z,2019-10-28T01:46:49.676Z,175.4365692,-39.23771286,1.051392218,7.120907307,M,,LOCSAT,confirmed,manual,iasp91,24,14,6,0.08692036569,126.6742046,0.3615903202,0
2019p811003,earthquake,2019-10-28T01:42:51.358Z,2019-10-28T01:49:44.242Z,175.8692169,-38.92222214,1.284060149,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,13,10,0.05548525974,102.2672653,0.6601071627,0
2019p811002,earthquake,2019-10-28T01:42:33.954Z,2019-10-28T01:50:16.803Z,176.7137451,-38.1265831,1.34025671,4.589030743,M,,LOCSAT,confirmed,manual,iasp91,14,8,5,0.0284029562,103.3483047,0.4069524316,0
2019p810816,earthquake,2019-10-28T00:03:03.064Z,2019-10-28T00:07:22.007Z,176.2440948,-38.128582,2.176824156,134.47789,M,,LOCSAT,confirmed,manual,iasp91,28,23,27,0.1030878276,69.65377808,0.4231069674,0
2019p810596,earthquake,2019-10-27T22:05:20.051Z,2019-10-27T22:16:31.757Z,176.3108978,-38.45063782,2.085939866,149.5168915,M,,LOCSAT,confirmed,manual,iasp91,13,9,4,0.577227354,274.0569153,0.4714109862,0
2019p809993,earthquake,2019-10-27T16:44:41.020Z,2019-10-27T16:51:31.808Z,176.0878906,-37.87695694,5.024724974,275.6353455,M,,LOCSAT,confirmed,manual,iasp91,80,54,123,0.1199412197,57.49303055,0.6190001798,0
2019p809695,earthquake,2019-10-27T14:05:51.150Z,2019-10-27T14:09:24.323Z,176.6955566,-38.13462067,1.532479728,4.271011829,M,,LOCSAT,confirmed,manual,iasp91,19,13,7,0.04445116967,83.59259033,0.1800879626,0
2019p809529,earthquake,2019-10-27T12:37:09.169Z,2019-10-27T12:42:16.242Z,176.0226593,-38.79903793,3.11095593,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,39,32,70,0.1064471081,45.38368225,0.2971177247,0
2019p809387,earthquake,2019-10-27T11:21:30.758Z,2019-10-27T11:25:58.466Z,175.9246063,-38.34679413,1.64871783,151.1673737,M,,LOCSAT,confirmed,manual,iasp91,15,11,6,0.6208327413,227.4967804,0.2972919831,0
2019p809177,earthquake,2019-10-27T09:29:37.432Z,2019-10-27T09:37:05.384Z,175.721756,-38.71798325,1.581702054,129.5654144,M,,LOCSAT,confirmed,manual,iasp91,22,17,8,0.4138999581,112.2515182,0.507197925,0
2019p808901,earthquake,2019-10-27T07:02:49.517Z,2019-10-27T07:05:24.436Z,177.4043884,-36.69491959,2.611374022,187.8927307,M,,LOCSAT,confirmed,manual,iasp91,17,12,6,1.101425052,237.7345734,0.4920787116,0
2019p808893,earthquake,2019-10-27T06:58:23.453Z,2019-10-27T07:00:49.305Z,175.9034729,-38.88449097,1.1547051,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,9,6,0.09895905107,280.855896,0.2309186289,0
2019p808861,earthquake,2019-10-27T06:41:22.987Z,2019-10-27T06:43:35.498Z,175.9463654,-38.85702896,1.941786973,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,31,18,13,0.1186440662,83.91258812,0.3223025954,0
2019p808233,earthquake,2019-10-27T01:06:40.279Z,2019-10-27T01:09:01.865Z,176.3269348,-37.76931,2.81147753,172.512146,M,,LOCSAT,confirmed,manual,iasp91,46,38,24,0.3382037878,170.0091171,0.4332213448,0
2019p807805,earthquake,2019-10-26T21:18:53.098Z,2019-10-26T21:21:09.230Z,176.2185059,-38.62410736,1.988266891,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,9,6,0.1132385358,115.4953766,0.2407149036,0
2019p807789,earthquake,2019-10-26T21:10:04.083Z,2019-10-26T21:12:55.915Z,176.2141266,-38.6157341,1.973028728,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,15,15,0.09579444677,77.16366577,0.3666814084,0
2019p807783,earthquake,2019-10-26T21:06:42.802Z,2019-10-26T21:11:08.118Z,176.9893799,-36.79485703,2.584424598,200.3115845,M,,LOCSAT,confirmed,manual,iasp91,18,12,6,1.149336815,310.1967468,0.2423798938,0
2019p807654,earthquake,2019-10-26T19:58:08.527Z,2019-10-26T20:01:35.470Z,176.6933136,-38.37986755,1.429741221,44.30374908,M,,LOCSAT,confirmed,manual,iasp91,14,9,2,0.3257452548,208.9919624,0.2677859076,0
2019p807406,earthquake,2019-10-26T17:45:56.877Z,2019-10-26T17:50:29.200Z,177.2331238,-37.15808105,2.033363691,55.45817566,M,,LOCSAT,confirmed,manual,iasp91,14,9,3,0.7399653196,284.6013565,0.3122881293,0
2019p807305,earthquake,2019-10-26T16:52:34.587Z,2019-10-26T16:58:20.572Z,175.4231567,-39.23002625,1.298198146,7.818361759,M,,LOCSAT,confirmed,manual,iasp91,22,16,10,0.08399632573,138.9006844,0.1633845682,0
2019p806940,earthquake,2019-10-26T13:38:02.237Z,2019-10-26T14:03:35.298Z,175.9405823,-38.32087708,2.28444679,108.2494583,M,,LOCSAT,confirmed,manual,iasp91,23,20,8,0.2395768017,114.3949432,0.5717672011,0
2019p806933,earthquake,2019-10-26T13:34:07.030Z,2019-10-26T13:51:38.814Z,177.4867096,-36.72525787,3.336441375,134.0681763,M,,LOCSAT,confirmed,manual,iasp91,28,22,37,1.055713773,207.8321533,0.4277338786,0
2019p806532,not locatable,2019-10-26T10:00:40.887Z,2019-10-26T10:38:30.773Z,175.6634827,-39.55899811,2.045865619,6.347686768,M,,LOCSAT,preliminary,manual,iasp91,7,7,5,0.3706823289,263.1267624,0.2938293703,0
2019p806426,earthquake,2019-10-26T09:04:16.746Z,2019-10-26T09:22:02.782Z,176.7353668,-38.39616776,1.581833066,39.19458008,M,,LOCSAT,confirmed,manual,iasp91,18,14,3,0.2914222479,108.6934204,0.514006344,0
2019p806348,earthquake,2019-10-26T08:22:34.056Z,2019-10-26T08:24:14.500Z,175.6476135,-39.51671219,2.094226499,13.12787151,M,,LOCSAT,confirmed,manual,iasp91,19,12,8,0.136731565,168.8167267,0.2692443518,0
2019p806115,earthquake,2019-10-26T06:18:16.608Z,2019-10-26T06:23:45.855Z,176.7788391,-38.40829468,2.125788533,45.09880066,M,,LOCSAT,confirmed,manual,iasp91,41,31,19,0.06902635098,56.80408478,0.6345338272,0
2019p805572,earthquake,2019-10-26T01:29:21.702Z,2019-10-26T01:37:36.141Z,175.3524475,-39.30860519,1.372749545,7.343070984,M,,LOCSAT,confirmed,manual,iasp91,26,16,7,0.01986245066,121.4607544,0.3985197806,0
2019p805398,earthquake,2019-10-25T23:56:35.685Z,2019-10-25T23:59:06.972Z,176.8944397,-38.32729721,1.544038918,57.82648468,M,,LOCSAT,confirmed,manual,iasp91,21,11,7,0.1785649806,124.6006088,0.4355225421,0
2019p805375,earthquake,2019-10-25T23:44:16.411Z,2019-10-25T23:46:45.626Z,177.6171112,-37.1884079,2.610501775,79.41912079,M,,LOCSAT,confirmed,manual,iasp91,24,13,11,0.5817832351,267.1176834,0.5735344528,0
2019p805065,earthquake,2019-10-25T20:58:34.615Z,2019-10-25T21:03:14.942Z,176.7221832,-38.0429306,1.828412948,3.803426027,M,,LOCSAT,confirmed,manual,iasp91,16,11,7,0.04177702963,78.32176971,0.3486936418,0
2019p804987,earthquake,2019-10-25T20:17:11.102Z,2019-10-25T20:23:03.089Z,177.0076904,-38.15961838,1.591033847,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,10,6,0.1284739375,71.11401367,0.3494968027,0
2019p804833,earthquake,2019-10-25T18:55:31.435Z,2019-10-25T18:58:55.630Z,176.2886047,-38.10630798,2.266285664,93.76727295,M,,LOCSAT,confirmed,manual,iasp91,28,18,10,0.665759325,227.2035599,0.8939402571,0
2019p804746,earthquake,2019-10-25T18:08:53.702Z,2019-10-25T18:11:30.792Z,175.7791443,-38.1901741,2.074795195,120.5757599,M,,LOCSAT,confirmed,manual,iasp91,20,14,7,0.2352897972,207.0077591,0.5538512742,0
2019p804521,earthquake,2019-10-25T16:08:52.820Z,2019-10-25T16:24:55.478Z,177.4414825,-37.07144928,2.228120415,105.5388794,M,,LOCSAT,confirmed,manual,iasp91,23,17,3,0.7354230285,293.6700134,0.5073917598,0
2019p804513,earthquake,2019-10-25T16:04:37.146Z,2019-10-25T16:14:24.695Z,176.497406,-38.05246353,1.267731976,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,11,9,6,0.08908729255,113.5762711,0.2146351141,0
